child_dgroup_id,parent_type,parent_id,parent_label,child_name
DG00543,dgroup,DG01713,Penicillin skeleton group,Flucloxacillin
DG00543,dgroup,DG01480,Penicillin,Flucloxacillin
DG00543,dgroup,DG01779,beta-Lactamase resistant penicillin,Flucloxacillin
DG00544,dgroup,DG01710,beta-Lactam antibiotic,Nafcillin
DG00544,dgroup,DG01713,Penicillin skeleton group,Nafcillin
DG00544,dgroup,DG01480,Penicillin,Nafcillin
DG00544,dgroup,DG01779,beta-Lactamase resistant penicillin,Nafcillin
DG00545,dgroup,DG01710,beta-Lactam antibiotic,Sulbactam
DG00545,dgroup,DG01713,Penicillin skeleton group,Sulbactam
DG00545,dgroup,DG01480,Penicillin,Sulbactam
DG00545,dgroup,DG01479,beta-Lactamase inhibitor,Sulbactam
DG00546,dgroup,DG01710,beta-Lactam antibiotic,Tazobactam
DG00546,dgroup,DG01713,Penicillin skeleton group,Tazobactam
DG00546,dgroup,DG01480,Penicillin,Tazobactam
DG00546,dgroup,DG01479,beta-Lactamase inhibitor,Tazobactam
DG00547,dgroup,DG01710,beta-Lactam antibiotic,Sultamicillin
DG00547,dgroup,DG01713,Penicillin skeleton group,Sultamicillin
DG00547,dgroup,DG01480,Penicillin,Sultamicillin
DG00547,dgroup,DG01479,beta-Lactamase inhibitor,Sultamicillin
DG00548,dgroup,DG01710,beta-Lactam antibiotic,Cephalexin
DG00548,dgroup,DG01714,Cephalosporin skeleton group,Cephalexin
DG00548,dgroup,DG01488,Cephem,Cephalexin
DG00548,dgroup,DG01774,First-generation cephalosporin,Cephalexin
DG00549,dgroup,DG01710,beta-Lactam antibiotic,Cefalotin
DG00549,dgroup,DG01714,Cephalosporin skeleton group,Cefalotin
DG00549,dgroup,DG01488,Cephem,Cefalotin
DG00549,dgroup,DG01774,First-generation cephalosporin,Cefalotin
DG00550,dgroup,DG01710,beta-Lactam antibiotic,Cefazolin
DG00550,dgroup,DG01714,Cephalosporin skeleton group,Cefazolin
DG00550,dgroup,DG01488,Cephem,Cefazolin
DG00550,dgroup,DG01774,First-generation cephalosporin,Cefazolin
DG00551,dgroup,DG01710,beta-Lactam antibiotic,Cefadroxil
DG00551,dgroup,DG01714,Cephalosporin skeleton group,Cefadroxil
DG00551,dgroup,DG01488,Cephem,Cefadroxil
DG00551,dgroup,DG01774,First-generation cephalosporin,Cefadroxil
DG00552,dgroup,DG01710,beta-Lactam antibiotic,Cefatrizine
DG00552,dgroup,DG01714,Cephalosporin skeleton group,Cefatrizine
DG00552,dgroup,DG01488,Cephem,Cefatrizine
DG00552,dgroup,DG01774,First-generation cephalosporin,Cefatrizine
DG00553,dgroup,DG01710,beta-Lactam antibiotic,cephapirin
DG00553,dgroup,DG01714,Cephalosporin skeleton group,cephapirin
DG00553,dgroup,DG01488,Cephem,cephapirin
DG00553,dgroup,DG01774,First-generation cephalosporin,cephapirin
DG00554,dgroup,DG01710,beta-Lactam antibiotic,Cefacetrile
DG00554,dgroup,DG01714,Cephalosporin skeleton group,Cefacetrile
DG00554,dgroup,DG01488,Cephem,Cefacetrile
DG00554,dgroup,DG01774,First-generation cephalosporin,Cefacetrile
DG00555,dgroup,DG01710,beta-Lactam antibiotic,Cefroxadine
DG00555,dgroup,DG01714,Cephalosporin skeleton group,Cefroxadine
DG00555,dgroup,DG01488,Cephem,Cefroxadine
DG00555,dgroup,DG01774,First-generation cephalosporin,Cefroxadine
DG00556,dgroup,DG01710,beta-Lactam antibiotic,Ceftezole
DG00556,dgroup,DG01714,Cephalosporin skeleton group,Ceftezole
DG00556,dgroup,DG01488,Cephem,Ceftezole
DG00556,dgroup,DG01774,First-generation cephalosporin,Ceftezole
DG00557,dgroup,DG01710,beta-Lactam antibiotic,Cefoxitin
DG00557,dgroup,DG01714,Cephalosporin skeleton group,Cefoxitin
DG00557,dgroup,DG01488,Cephem,Cefoxitin
DG00557,dgroup,DG01775,Second-generation cephalosporin,Cefoxitin
DG00558,dgroup,DG01710,beta-Lactam antibiotic,Cefuroxime
DG00558,dgroup,DG01714,Cephalosporin skeleton group,Cefuroxime
DG00558,dgroup,DG01488,Cephem,Cefuroxime
DG00558,dgroup,DG01775,Second-generation cephalosporin,Cefuroxime
DG00558,dgroup,DG01804,Oxyimino beta-lactam,Cefuroxime
DG00559,dgroup,DG01710,beta-Lactam antibiotic,Cefamandole
DG00559,dgroup,DG01714,Cephalosporin skeleton group,Cefamandole
DG00559,dgroup,DG01488,Cephem,Cefamandole
DG00559,dgroup,DG01775,Second-generation cephalosporin,Cefamandole
DG00560,dgroup,DG01710,beta-Lactam antibiotic,Cefaclor
DG00560,dgroup,DG01714,Cephalosporin skeleton group,Cefaclor
DG00560,dgroup,DG01488,Cephem,Cefaclor
DG00560,dgroup,DG01775,Second-generation cephalosporin,Cefaclor
DG00561,dgroup,DG01710,beta-Lactam antibiotic,Cefotetan
DG00561,dgroup,DG01714,Cephalosporin skeleton group,Cefotetan
DG00561,dgroup,DG01488,Cephem,Cefotetan
DG00561,dgroup,DG01775,Second-generation cephalosporin,Cefotetan
DG00562,dgroup,DG01710,beta-Lactam antibiotic,Cefonicid
DG00562,dgroup,DG01714,Cephalosporin skeleton group,Cefonicid
DG00562,dgroup,DG01488,Cephem,Cefonicid
DG00562,dgroup,DG01775,Second-generation cephalosporin,Cefonicid
DG00563,dgroup,DG01710,beta-Lactam antibiotic,Cefotiam
DG00563,dgroup,DG01714,Cephalosporin skeleton group,Cefotiam
DG00563,dgroup,DG01488,Cephem,Cefotiam
DG00563,dgroup,DG01775,Second-generation cephalosporin,Cefotiam
DG00564,dgroup,DG01710,beta-Lactam antibiotic,Loracarbef
DG00564,dgroup,DG01714,Cephalosporin skeleton group,Loracarbef
DG00564,dgroup,DG01711,Carbacephem,Loracarbef
DG00564,dgroup,DG01775,Second-generation cephalosporin,Loracarbef
DG00565,dgroup,DG01710,beta-Lactam antibiotic,Cefmetazole
DG00565,dgroup,DG01714,Cephalosporin skeleton group,Cefmetazole
DG00565,dgroup,DG01488,Cephem,Cefmetazole
DG00565,dgroup,DG01775,Second-generation cephalosporin,Cefmetazole
DG00566,dgroup,DG01710,beta-Lactam antibiotic,Cefprozil
DG00566,dgroup,DG01714,Cephalosporin skeleton group,Cefprozil
DG00566,dgroup,DG01488,Cephem,Cefprozil
DG00566,dgroup,DG01775,Second-generation cephalosporin,Cefprozil
DG00567,dgroup,DG01710,beta-Lactam antibiotic,Cefminox
DG00567,dgroup,DG01714,Cephalosporin skeleton group,Cefminox
DG00567,dgroup,DG01488,Cephem,Cefminox
DG00567,dgroup,DG01775,Second-generation cephalosporin,Cefminox
DG00568,dgroup,DG01710,beta-Lactam antibiotic,Cefbuperazone
DG00568,dgroup,DG01714,Cephalosporin skeleton group,Cefbuperazone
DG00568,dgroup,DG01488,Cephem,Cefbuperazone
DG00568,dgroup,DG01775,Second-generation cephalosporin,Cefbuperazone
DG00569,dgroup,DG01710,beta-Lactam antibiotic,Flomoxef
DG00569,dgroup,DG01714,Cephalosporin skeleton group,Flomoxef
DG00569,dgroup,DG01459,Oxacephem,Flomoxef
DG00569,dgroup,DG01775,Second-generation cephalosporin,Flomoxef
DG00570,dgroup,DG01710,beta-Lactam antibiotic,Cefotaxime
DG00570,dgroup,DG01714,Cephalosporin skeleton group,Cefotaxime
DG00570,dgroup,DG01488,Cephem,Cefotaxime
DG00570,dgroup,DG01776,Third-generation cephalosporin,Cefotaxime
DG00570,dgroup,DG01804,Oxyimino beta-lactam,Cefotaxime
DG00571,dgroup,DG01710,beta-Lactam antibiotic,Ceftazidime
DG00571,dgroup,DG01714,Cephalosporin skeleton group,Ceftazidime
DG00571,dgroup,DG01488,Cephem,Ceftazidime
DG00571,dgroup,DG01776,Third-generation cephalosporin,Ceftazidime
DG00571,dgroup,DG01804,Oxyimino beta-lactam,Ceftazidime
DG00572,dgroup,DG01710,beta-Lactam antibiotic,Cefsulodin
DG00572,dgroup,DG01714,Cephalosporin skeleton group,Cefsulodin
DG00572,dgroup,DG01488,Cephem,Cefsulodin
DG00572,dgroup,DG01776,Third-generation cephalosporin,Cefsulodin
DG00573,dgroup,DG01710,beta-Lactam antibiotic,Ceftriaxone
DG00573,dgroup,DG01714,Cephalosporin skeleton group,Ceftriaxone
DG00573,dgroup,DG01488,Cephem,Ceftriaxone
DG00573,dgroup,DG01776,Third-generation cephalosporin,Ceftriaxone
DG00573,dgroup,DG01804,Oxyimino beta-lactam,Ceftriaxone
DG00574,dgroup,DG01710,beta-Lactam antibiotic,Cefmenoxime
DG00574,dgroup,DG01714,Cephalosporin skeleton group,Cefmenoxime
DG00574,dgroup,DG01488,Cephem,Cefmenoxime
DG00574,dgroup,DG01776,Third-generation cephalosporin,Cefmenoxime
DG00574,dgroup,DG01804,Oxyimino beta-lactam,Cefmenoxime
DG00575,dgroup,DG01710,beta-Lactam antibiotic,Latamoxef
DG00575,dgroup,DG01714,Cephalosporin skeleton group,Latamoxef
DG00575,dgroup,DG01459,Oxacephem,Latamoxef
DG00575,dgroup,DG01776,Third-generation cephalosporin,Latamoxef
DG00576,dgroup,DG01710,beta-Lactam antibiotic,Ceftizoxime
DG00576,dgroup,DG01714,Cephalosporin skeleton group,Ceftizoxime
DG00576,dgroup,DG01488,Cephem,Ceftizoxime
DG00576,dgroup,DG01776,Third-generation cephalosporin,Ceftizoxime
DG00576,dgroup,DG01804,Oxyimino beta-lactam,Ceftizoxime
DG00577,dgroup,DG01710,beta-Lactam antibiotic,Cefixime
DG00577,dgroup,DG01714,Cephalosporin skeleton group,Cefixime
DG00577,dgroup,DG01488,Cephem,Cefixime
DG00577,dgroup,DG01776,Third-generation cephalosporin,Cefixime
DG00577,dgroup,DG01804,Oxyimino beta-lactam,Cefixime
DG00578,dgroup,DG01710,beta-Lactam antibiotic,Cefodizime
DG00578,dgroup,DG01714,Cephalosporin skeleton group,Cefodizime
DG00578,dgroup,DG01488,Cephem,Cefodizime
DG00578,dgroup,DG01776,Third-generation cephalosporin,Cefodizime
DG00578,dgroup,DG01804,Oxyimino beta-lactam,Cefodizime
DG00579,dgroup,DG01710,beta-Lactam antibiotic,Cefetamet
DG00579,dgroup,DG01714,Cephalosporin skeleton group,Cefetamet
DG00579,dgroup,DG01488,Cephem,Cefetamet
DG00579,dgroup,DG01776,Third-generation cephalosporin,Cefetamet
DG00579,dgroup,DG01804,Oxyimino beta-lactam,Cefetamet
DG00580,dgroup,DG01710,beta-Lactam antibiotic,Cefpiramide
DG00580,dgroup,DG01714,Cephalosporin skeleton group,Cefpiramide
DG00580,dgroup,DG01488,Cephem,Cefpiramide
DG00580,dgroup,DG01776,Third-generation cephalosporin,Cefpiramide
DG00581,dgroup,DG01710,beta-Lactam antibiotic,Cefoperazone
DG00581,dgroup,DG01714,Cephalosporin skeleton group,Cefoperazone
DG00581,dgroup,DG01488,Cephem,Cefoperazone
DG00581,dgroup,DG01776,Third-generation cephalosporin,Cefoperazone
DG00582,dgroup,DG01710,beta-Lactam antibiotic,Cefpodoxime
DG00582,dgroup,DG01714,Cephalosporin skeleton group,Cefpodoxime
DG00582,dgroup,DG01488,Cephem,Cefpodoxime
DG00582,dgroup,DG01776,Third-generation cephalosporin,Cefpodoxime
DG00582,dgroup,DG01804,Oxyimino beta-lactam,Cefpodoxime
DG00583,dgroup,DG01710,beta-Lactam antibiotic,Ceftibuten
DG00583,dgroup,DG01714,Cephalosporin skeleton group,Ceftibuten
DG00583,dgroup,DG01488,Cephem,Ceftibuten
DG00583,dgroup,DG01776,Third-generation cephalosporin,Ceftibuten
DG00584,dgroup,DG01710,beta-Lactam antibiotic,Cefditoren
DG00584,dgroup,DG01714,Cephalosporin skeleton group,Cefditoren
DG00584,dgroup,DG01488,Cephem,Cefditoren
DG00584,dgroup,DG01776,Third-generation cephalosporin,Cefditoren
DG00584,dgroup,DG01804,Oxyimino beta-lactam,Cefditoren
DG00585,dgroup,DG01710,beta-Lactam antibiotic,Cefcapene
DG00585,dgroup,DG01714,Cephalosporin skeleton group,Cefcapene
DG00585,dgroup,DG01488,Cephem,Cefcapene
DG00585,dgroup,DG01776,Third-generation cephalosporin,Cefcapene
DG00586,dgroup,DG01710,beta-Lactam antibiotic,Cefepime
DG00586,dgroup,DG01714,Cephalosporin skeleton group,Cefepime
DG00586,dgroup,DG01488,Cephem,Cefepime
DG00586,dgroup,DG01777,Fourth-generation cephalosporin,Cefepime
DG00586,dgroup,DG01804,Oxyimino beta-lactam,Cefepime
DG00587,dgroup,DG01710,beta-Lactam antibiotic,Cefpirome
DG00587,dgroup,DG01714,Cephalosporin skeleton group,Cefpirome
DG00587,dgroup,DG01488,Cephem,Cefpirome
DG00587,dgroup,DG01777,Fourth-generation cephalosporin,Cefpirome
DG00587,dgroup,DG01804,Oxyimino beta-lactam,Cefpirome
DG00588,dgroup,DG01710,beta-Lactam antibiotic,Cefozopran
DG00588,dgroup,DG01714,Cephalosporin skeleton group,Cefozopran
DG00588,dgroup,DG01488,Cephem,Cefozopran
DG00588,dgroup,DG01777,Fourth-generation cephalosporin,Cefozopran
DG00588,dgroup,DG01804,Oxyimino beta-lactam,Cefozopran
DG00589,dgroup,DG01710,beta-Lactam antibiotic,Aztreonam
DG00589,dgroup,DG01454,Monobactam,Aztreonam
DG00589,dgroup,DG01804,Oxyimino beta-lactam,Aztreonam
DG00590,dgroup,DG01710,beta-Lactam antibiotic,Carumonam
DG00590,dgroup,DG01454,Monobactam,Carumonam
DG00590,dgroup,DG01804,Oxyimino beta-lactam,Carumonam
DG00591,dgroup,DG01710,beta-Lactam antibiotic,Meropenem
DG00591,dgroup,DG01713,Penicillin skeleton group,Meropenem
DG00591,dgroup,DG01458,Carbapenem,Meropenem
DG00592,dgroup,DG01710,beta-Lactam antibiotic,Ertapenem
DG00592,dgroup,DG01713,Penicillin skeleton group,Ertapenem
DG00592,dgroup,DG01458,Carbapenem,Ertapenem
DG00593,dgroup,DG01710,beta-Lactam antibiotic,Doripenem
DG00593,dgroup,DG01713,Penicillin skeleton group,Doripenem
DG00593,dgroup,DG01458,Carbapenem,Doripenem
DG00594,dgroup,DG01710,beta-Lactam antibiotic,Faropenem
DG00594,dgroup,DG01713,Penicillin skeleton group,Faropenem
DG00594,dgroup,DG01486,Penem,Faropenem
DG00595,dgroup,DG01581,Trimethoprim antibacterial,Trimethoprim
DG00595,dgroup,DG01641,CYP2C8 inhibitor,Trimethoprim
DG00596,dgroup,DG01581,Trimethoprim antibacterial,Iclaprim
DG00597,dgroup,DG01787,Sulfonamide antibacterial,Sulfadimidine
DG00597,dgroup,DG01784,Short-acting sulfonamide,Sulfadimidine
DG00598,dgroup,DG01787,Sulfonamide antibacterial,Sulfafurazole
DG00598,dgroup,DG01784,Short-acting sulfonamide,Sulfafurazole
DG00599,dgroup,DG01787,Sulfonamide antibacterial,Sulfadiazine
DG00599,dgroup,DG01785,Intermediate-acting sulfonamide,Sulfadiazine
DG00600,dgroup,DG01787,Sulfonamide antibacterial,Sulfadimethoxine
DG00600,dgroup,DG01786,Long-acting sulfonamide,Sulfadimethoxine
DG00601,dgroup,DG01787,Sulfonamide antibacterial,Sulfamethoxypyridazine
DG00601,dgroup,DG01786,Long-acting sulfonamide,Sulfamethoxypyridazine
DG00602,dgroup,DG01551,Macrolide antibiotic,Spiramycin
DG00602,dgroup,DG01876,16-Membered ring macrolide antibiotic,Spiramycin
DG00603,dgroup,DG01551,Macrolide antibiotic,Oleandomycin
DG00603,dgroup,DG01874,14-membered ring macrolide antibiotic,Oleandomycin
DG00604,dgroup,DG01551,Macrolide antibiotic,Josamycin
DG00604,dgroup,DG01876,16-Membered ring macrolide antibiotic,Josamycin
DG00604,dgroup,DG02852,CYP3A/CYP3A4 inhibitor,Josamycin
DG00604,dgroup,DG01522,CYP3A4 inhibitor,Josamycin
DG00605,dgroup,DG01551,Macrolide antibiotic,Clarithromycin
DG00605,dgroup,DG01874,14-membered ring macrolide antibiotic,Clarithromycin
DG00605,dgroup,DG01633,CYP3A/CYP3A4 substrate,Clarithromycin
DG00605,dgroup,DG02913,CYP3A4 substrate,Clarithromycin
DG00605,dgroup,DG02852,CYP3A/CYP3A4 inhibitor,Clarithromycin
DG00605,dgroup,DG01522,CYP3A4 inhibitor,Clarithromycin
DG00605,dgroup,DG01622,ABCB1 inhibitor,Clarithromycin
DG00606,dgroup,DG01551,Macrolide antibiotic,Azithromycin
DG00606,dgroup,DG01875,15-Membered ring macrolide antibiotic,Azithromycin
DG00606,dgroup,DG01665,ABCB1 substrate,Azithromycin
DG00606,dgroup,DG01622,ABCB1 inhibitor,Azithromycin
DG00607,dgroup,DG01578,Lincosamide antibiotic,Lincomycin
DG00608,dgroup,DG01447,Aminoglycoside antibiotic,Tobramycin
DG00609,dgroup,DG01447,Aminoglycoside antibiotic,Netilmicin
DG00610,dgroup,DG01447,Aminoglycoside antibiotic,Sisomicin
DG00611,dgroup,DG01447,Aminoglycoside antibiotic,Dibekacin
DG00612,dgroup,DG01447,Aminoglycoside antibiotic,Ribostamycin
DG00613,dgroup,DG01447,Aminoglycoside antibiotic,Isepamicin
DG00614,dgroup,DG01447,Aminoglycoside antibiotic,Arbekacin
DG00615,dgroup,DG01447,Aminoglycoside antibiotic,Bekanamycin
DG00616,dgroup,DG01550,Quinolone,Ofloxacin
DG00616,dgroup,DG01549,Fluoroquinolone,Ofloxacin
DG00616,dgroup,DG01633,CYP3A/CYP3A4 substrate,Ofloxacin
DG00616,dgroup,DG02913,CYP3A4 substrate,Ofloxacin
DG00617,dgroup,DG01550,Quinolone,Ciprofloxacin
DG00617,dgroup,DG01549,Fluoroquinolone,Ciprofloxacin
DG00617,dgroup,DG01634,CYP1A2 inhibitor,Ciprofloxacin
DG00618,dgroup,DG01550,Quinolone,Pefloxacin
DG00618,dgroup,DG01549,Fluoroquinolone,Pefloxacin
DG00619,dgroup,DG01550,Quinolone,Enoxacin
DG00619,dgroup,DG01549,Fluoroquinolone,Enoxacin
DG00619,dgroup,DG01634,CYP1A2 inhibitor,Enoxacin
DG00620,dgroup,DG01550,Quinolone,Norfloxacin
DG00620,dgroup,DG01549,Fluoroquinolone,Norfloxacin
DG00620,dgroup,DG01892,CYP1A2 substrate,Norfloxacin
DG00620,dgroup,DG01634,CYP1A2 inhibitor,Norfloxacin
DG00620,dgroup,DG02852,CYP3A/CYP3A4 inhibitor,Norfloxacin
DG00621,dgroup,DG01550,Quinolone,Lomefloxacin
DG00621,dgroup,DG01549,Fluoroquinolone,Lomefloxacin
DG00622,dgroup,DG01550,Quinolone,Rufloxacin
DG00622,dgroup,DG01549,Fluoroquinolone,Rufloxacin
DG00623,dgroup,DG01550,Quinolone,Grepafloxacin
DG00623,dgroup,DG01549,Fluoroquinolone,Grepafloxacin
DG00624,dgroup,DG01550,Quinolone,Levofloxacin
DG00624,dgroup,DG01549,Fluoroquinolone,Levofloxacin
DG00624,dgroup,DG01966,Antitubercular,Levofloxacin
DG00624,dgroup,DG02857,SLCO1A2 substrate,Levofloxacin
DG00625,dgroup,DG01550,Quinolone,Trovafloxacin
DG00625,dgroup,DG01549,Fluoroquinolone,Trovafloxacin
DG00626,dgroup,DG01550,Quinolone,Moxifloxacin
DG00626,dgroup,DG01549,Fluoroquinolone,Moxifloxacin
DG00627,dgroup,DG01550,Quinolone,Gemifloxacin
DG00627,dgroup,DG01549,Fluoroquinolone,Gemifloxacin
DG00628,dgroup,DG01550,Quinolone,Gatifloxacin
DG00628,dgroup,DG01549,Fluoroquinolone,Gatifloxacin
DG00629,dgroup,DG01550,Quinolone,Pazufloxacin
DG00629,dgroup,DG01549,Fluoroquinolone,Pazufloxacin
DG00629,dgroup,DG01634,CYP1A2 inhibitor,Pazufloxacin
DG00630,dgroup,DG01550,Quinolone,Nalidixic acid
DG00631,dgroup,DG01550,Quinolone,Pipemidic acid
DG00631,dgroup,DG01634,CYP1A2 inhibitor,Pipemidic acid
DG00632,dgroup,DG01580,Glycopeptide antibiotic,Oritavancin
DG00634,dgroup,DG01447,Aminoglycoside antibiotic,Spectinomycin
DG00638,dgroup,DG01966,Antitubercular,Aminosalicylic acid
DG00639,dgroup,DG01966,Antitubercular,Rifampicin
DG00639,dgroup,DG01598,Rifamycin antibiotic,Rifampicin
DG00639,dgroup,DG02853,CYP3A/CYP3A4 inducer,Rifampicin
DG00639,dgroup,DG01635,CYP3A4 inducer,Rifampicin
DG00639,dgroup,DG03195,UGT inducer,Rifampicin
DG00639,dgroup,DG02865,SLCO1B1 inhibitor,Rifampicin
DG00639,dgroup,DG02907,SLCO1B3 inhibitor,Rifampicin
DG00639,dgroup,DG01893,ABCB1 inducer,Rifampicin
DG00640,dgroup,DG01966,Antitubercular,Rifamycin
DG00640,dgroup,DG01598,Rifamycin antibiotic,Rifamycin
DG00641,dgroup,DG01966,Antitubercular,Capreomycin
DG00642,dgroup,DG01966,Antitubercular,Isoniazid
DG00642,dgroup,DG01568,MAO inhibitor,Isoniazid
DG00642,dgroup,DG01519,Non-selective monoamine oxidase inhibitor,Isoniazid
DG00643,dgroup,DG01966,Antitubercular,Ethambutol
DG00644,dgroup,DG01966,Antitubercular,Bedaquiline
DG00644,dgroup,DG01633,CYP3A/CYP3A4 substrate,Bedaquiline
DG00644,dgroup,DG02913,CYP3A4 substrate,Bedaquiline
DG00645,dgroup,DG01440,Arabinofuranosyl type antiviral,Vidarabine
DG00645,dgroup,DG02840,Anti-herpesvirus agent,Vidarabine
DG00646,dgroup,DG02840,Anti-herpesvirus agent,Ganciclovir
DG00646,dgroup,DG01937,Anti-cytomegalovirus agent,Ganciclovir
DG00647,dgroup,DG02840,Anti-herpesvirus agent,Valaciclovir
DG00648,dgroup,DG01937,Anti-cytomegalovirus agent,Cidofovir
DG00649,dgroup,DG01937,Anti-cytomegalovirus agent,Valganciclovir
DG00650,dgroup,DG03029,Anti-influenza virus agent,Rimantadine
DG00650,dgroup,DG02841,Viral uncoating inhibitor,Rimantadine
DG00651,dgroup,DG01937,Anti-cytomegalovirus agent,Foscarnet
DG00653,dgroup,DG03107,Anti-HIV agent,Saquinavir
DG00653,dgroup,DG01647,HIV protease inhibitor,Saquinavir
DG00653,dgroup,DG01633,CYP3A/CYP3A4 substrate,Saquinavir
DG00653,dgroup,DG02913,CYP3A4 substrate,Saquinavir
DG00653,dgroup,DG01665,ABCB1 substrate,Saquinavir
DG00654,dgroup,DG03107,Anti-HIV agent,Indinavir
DG00654,dgroup,DG01647,HIV protease inhibitor,Indinavir
DG00654,dgroup,DG01633,CYP3A/CYP3A4 substrate,Indinavir
DG00654,dgroup,DG02913,CYP3A4 substrate,Indinavir
DG00654,dgroup,DG02852,CYP3A/CYP3A4 inhibitor,Indinavir
DG00654,dgroup,DG01522,CYP3A4 inhibitor,Indinavir
DG00655,dgroup,DG03107,Anti-HIV agent,Nelfinavir
DG00655,dgroup,DG01647,HIV protease inhibitor,Nelfinavir
DG00655,dgroup,DG01639,CYP2C19 substrate,Nelfinavir
DG00655,dgroup,DG01633,CYP3A/CYP3A4 substrate,Nelfinavir
DG00655,dgroup,DG02913,CYP3A4 substrate,Nelfinavir
DG00655,dgroup,DG02852,CYP3A/CYP3A4 inhibitor,Nelfinavir
DG00655,dgroup,DG01522,CYP3A4 inhibitor,Nelfinavir
DG00656,dgroup,DG03107,Anti-HIV agent,Fosamprenavir
DG00656,dgroup,DG01647,HIV protease inhibitor,Fosamprenavir
DG00656,dgroup,DG01633,CYP3A/CYP3A4 substrate,Fosamprenavir
DG00656,dgroup,DG02913,CYP3A4 substrate,Fosamprenavir
DG00656,dgroup,DG02852,CYP3A/CYP3A4 inhibitor,Fosamprenavir
DG00656,dgroup,DG01522,CYP3A4 inhibitor,Fosamprenavir
DG00657,dgroup,DG03107,Anti-HIV agent,Atazanavir
DG00657,dgroup,DG01647,HIV protease inhibitor,Atazanavir
DG00657,dgroup,DG02852,CYP3A/CYP3A4 inhibitor,Atazanavir
DG00657,dgroup,DG01522,CYP3A4 inhibitor,Atazanavir
DG00657,dgroup,DG02887,UGT1A1 inhibitor,Atazanavir
DG00658,dgroup,DG03107,Anti-HIV agent,Tipranavir
DG00658,dgroup,DG01647,HIV protease inhibitor,Tipranavir
DG00659,dgroup,DG03107,Anti-HIV agent,Darunavir
DG00659,dgroup,DG01647,HIV protease inhibitor,Darunavir
DG00659,dgroup,DG01633,CYP3A/CYP3A4 substrate,Darunavir
DG00659,dgroup,DG02913,CYP3A4 substrate,Darunavir
DG00659,dgroup,DG02852,CYP3A/CYP3A4 inhibitor,Darunavir
DG00659,dgroup,DG01522,CYP3A4 inhibitor,Darunavir
DG00660,dgroup,DG01890,Nucleoside reverse transcriptase inhibitor (NRTI),Abacavir
DG00660,dgroup,DG03107,Anti-HIV agent,Abacavir
DG00660,dgroup,DG01656,HIV reverse transcriptase inhibitor,Abacavir
DG00661,dgroup,DG01890,Nucleoside reverse transcriptase inhibitor (NRTI),Entecavir
DG00662,dgroup,DG01889,Non-nucleoside reverse transcriptase inhibitor (NNRTI),Delavirdine
DG00662,dgroup,DG03107,Anti-HIV agent,Delavirdine
DG00662,dgroup,DG01656,HIV reverse transcriptase inhibitor,Delavirdine
DG00662,dgroup,DG01633,CYP3A/CYP3A4 substrate,Delavirdine
DG00662,dgroup,DG02852,CYP3A/CYP3A4 inhibitor,Delavirdine
DG00663,dgroup,DG01889,Non-nucleoside reverse transcriptase inhibitor (NNRTI),Rilpivirine
DG00663,dgroup,DG03107,Anti-HIV agent,Rilpivirine
DG00663,dgroup,DG01656,HIV reverse transcriptase inhibitor,Rilpivirine
DG00663,dgroup,DG01633,CYP3A/CYP3A4 substrate,Rilpivirine
DG00664,dgroup,DG03029,Anti-influenza virus agent,Zanamivir
