source_type,source_id,target_type,target_id,field
network,N01112,gene_entrez,1147,GENE
network,N01112,gene_entrez,3551,GENE
network,N01112,gene_entrez,8517,GENE
network,N01112,gene_entrez,4792,GENE
network,N01112,gene_entrez,4790,GENE
network,N01112,gene_entrez,5970,GENE
network,N01112,disease,H00113,DISEASE
network,N01113,gene_entrez,8737,GENE
network,N01113,gene_entrez,8717,GENE
network,N01113,gene_entrez,7186,GENE
network,N01113,gene_entrez,7188,GENE
network,N01113,disease,H00113,DISEASE
network,N01114,gene_entrez,7132,GENE
network,N01114,disease,H00113,DISEASE
network,N01116,gene_entrez,4792,GENE
network,N01116,disease,H00113,DISEASE
network,N01117,gene_entrez,6500,GENE
network,N01117,gene_entrez,4792,GENE
network,N01117,disease,H00113,DISEASE
network,N01118,gene_entrez,1434,GENE
network,N01118,gene_entrez,3836,GENE
network,N01118,gene_entrez,3839,GENE
network,N01118,gene_entrez,4790,GENE
network,N01118,gene_entrez,5970,GENE
network,N01118,disease,H00113,DISEASE
network,N01119,gene_entrez,5879,GENE
network,N01119,gene_entrez,998,GENE
network,N01119,gene_entrez,5058,GENE
network,N01119,gene_entrez,369,GENE
network,N01119,gene_entrez,673,GENE
network,N01119,gene_entrez,5894,GENE
network,N01119,gene_entrez,5604,GENE
network,N01119,gene_entrez,5605,GENE
network,N01119,gene_entrez,5594,GENE
network,N01119,gene_entrez,5595,GENE
network,N01120,gene_entrez,5879,GENE
network,N01120,gene_entrez,998,GENE
network,N01120,disease,H00113,DISEASE
network,N01121,gene_entrez,5594,GENE
network,N01121,gene_entrez,5595,GENE
network,N01121,disease,H00113,DISEASE
network,N01122,gene_entrez,5970,GENE
network,N01122,disease,H00113,DISEASE
network,N01123,gene_entrez,4792,GENE
network,N01123,disease,H00113,DISEASE
network,N01124,gene_entrez,1499,GENE
network,N01124,gene_entrez,6932,GENE
network,N01124,gene_entrez,83439,GENE
network,N01124,gene_entrez,6934,GENE
network,N01124,gene_entrez,51176,GENE
network,N01124,gene_entrez,4609,GENE
network,N01124,disease,H00113,DISEASE
network,N01125,gene_entrez,5609,GENE
network,N01125,disease,H00113,DISEASE
network,N01126,gene_entrez,834,GENE
network,N01126,gene_entrez,3553,GENE
network,N01126,gene_entrez,3606,GENE
network,N01126,disease,H00113,DISEASE
network,N01127,gene_entrez,5879,GENE
network,N01127,gene_entrez,834,GENE
network,N01127,gene_entrez,3553,GENE
network,N01127,gene_entrez,3606,GENE
network,N01127,disease,H00113,DISEASE
network,N01128,gene_entrez,5879,GENE
network,N01128,gene_entrez,10163,GENE
network,N01128,gene_entrez,10810,GENE
network,N01128,gene_entrez,8936,GENE
network,N01128,gene_entrez,10006,GENE
network,N01128,gene_entrez,55845,GENE
network,N01128,gene_entrez,23191,GENE
network,N01128,gene_entrez,26999,GENE
network,N01128,gene_entrez,10787,GENE
network,N01128,gene_entrez,10097,GENE
network,N01128,gene_entrez,10096,GENE
network,N01128,gene_entrez,10552,GENE
network,N01128,gene_entrez,10095,GENE
network,N01128,gene_entrez,10109,GENE
network,N01128,gene_entrez,10094,GENE
network,N01128,gene_entrez,10093,GENE
network,N01128,gene_entrez,10092,GENE
network,N01128,gene_entrez,81873,GENE
network,N01128,gene_entrez,60,GENE
network,N01128,gene_entrez,71,GENE
network,N01128,disease,H00113,DISEASE
network,N01129,gene_entrez,5290,GENE
network,N01129,gene_entrez,5291,GENE
network,N01129,gene_entrez,5294,GENE
network,N01129,gene_entrez,5293,GENE
network,N01129,gene_entrez,5287,GENE
network,N01129,gene_entrez,27128,GENE
network,N01129,gene_entrez,9265,GENE
network,N01129,gene_entrez,9266,GENE
network,N01129,gene_entrez,9267,GENE
network,N01129,gene_entrez,382,GENE
network,N01129,gene_entrez,375,GENE
network,N01129,gene_entrez,10163,GENE
network,N01129,gene_entrez,10810,GENE
network,N01129,gene_entrez,8936,GENE
network,N01129,gene_entrez,10006,GENE
network,N01129,gene_entrez,55845,GENE
network,N01129,gene_entrez,23191,GENE
network,N01129,gene_entrez,26999,GENE
network,N01129,gene_entrez,10787,GENE
network,N01129,gene_entrez,10097,GENE
network,N01129,gene_entrez,10096,GENE
network,N01129,gene_entrez,10552,GENE
network,N01129,gene_entrez,10095,GENE
network,N01129,gene_entrez,10109,GENE
network,N01129,gene_entrez,10094,GENE
network,N01129,gene_entrez,10093,GENE
network,N01129,gene_entrez,10092,GENE
network,N01129,gene_entrez,81873,GENE
network,N01129,gene_entrez,60,GENE
network,N01129,gene_entrez,71,GENE
network,N01129,disease,H00113,DISEASE
network,N01130,gene_entrez,387,GENE
network,N01130,gene_entrez,9475,GENE
network,N01130,gene_entrez,103910,GENE
network,N01130,gene_entrez,10398,GENE
network,N01130,gene_entrez,10627,GENE
network,N01130,gene_entrez,29895,GENE
network,N01130,gene_entrez,4633,GENE
network,N01130,gene_entrez,4636,GENE
network,N01130,gene_entrez,58498,GENE
network,N01130,gene_entrez,93408,GENE
network,N01130,disease,H00113,DISEASE
network,N01131,gene_entrez,387,GENE
network,N01131,gene_entrez,9475,GENE
network,N01131,gene_entrez,29109,GENE
network,N01131,disease,H00113,DISEASE
network,N01132,gene_entrez,391,GENE
network,N01132,gene_entrez,9844,GENE
network,N01132,gene_entrez,63916,GENE
network,N01132,gene_entrez,79767,GENE
network,N01132,disease,H00113,DISEASE
network,N01133,gene_entrez,26084,GENE
network,N01133,gene_entrez,391,GENE
network,N01133,gene_entrez,9844,GENE
network,N01133,gene_entrez,63916,GENE
network,N01133,gene_entrez,79767,GENE
network,N01133,disease,H00113,DISEASE
network,N01134,gene_entrez,998,GENE
network,N01134,disease,H00113,DISEASE
network,N01135,gene_entrez,6647,GENE
network,N01135,gene_entrez,596,GENE
network,N01135,gene_entrez,581,GENE
network,N01135,gene_entrez,578,GENE
network,N01135,gene_entrez,54205,GENE
network,N01135,gene_entrez,317,GENE
network,N01135,gene_entrez,842,GENE
network,N01135,gene_entrez,836,GENE
network,N01135,disease,H00058,DISEASE
network,N01135,variant,6647v1,VARIANT
network,N01136,gene_entrez,23435,GENE
network,N01136,gene_entrez,4535,GENE
network,N01136,gene_entrez,4536,GENE
network,N01136,gene_entrez,4537,GENE
network,N01136,gene_entrez,4538,GENE
network,N01136,gene_entrez,4540,GENE
network,N01136,gene_entrez,4541,GENE
network,N01136,gene_entrez,4719,GENE
network,N01136,gene_entrez,4720,GENE
network,N01136,gene_entrez,4722,GENE
network,N01136,gene_entrez,4724,GENE
network,N01136,gene_entrez,4725,GENE
network,N01136,gene_entrez,4726,GENE
network,N01136,gene_entrez,374291,GENE
network,N01136,gene_entrez,4728,GENE
network,N01136,gene_entrez,4723,GENE
network,N01136,gene_entrez,4729,GENE
network,N01136,gene_entrez,4731,GENE
network,N01136,gene_entrez,4694,GENE
network,N01136,gene_entrez,4695,GENE
network,N01136,gene_entrez,4696,GENE
network,N01136,gene_entrez,4697,GENE
network,N01136,gene_entrez,4698,GENE
network,N01136,gene_entrez,4700,GENE
network,N01136,gene_entrez,4701,GENE
network,N01136,gene_entrez,4702,GENE
network,N01136,gene_entrez,4704,GENE
network,N01136,gene_entrez,4705,GENE
network,N01136,gene_entrez,4706,GENE
network,N01136,gene_entrez,126328,GENE
network,N01136,gene_entrez,55967,GENE
network,N01136,gene_entrez,51079,GENE
network,N01136,gene_entrez,4707,GENE
network,N01136,gene_entrez,4708,GENE
network,N01136,gene_entrez,4709,GENE
network,N01136,gene_entrez,4710,GENE
network,N01136,gene_entrez,4711,GENE
network,N01136,gene_entrez,4712,GENE
network,N01136,gene_entrez,4713,GENE
network,N01136,gene_entrez,4714,GENE
network,N01136,gene_entrez,4715,GENE
network,N01136,gene_entrez,4716,GENE
network,N01136,gene_entrez,54539,GENE
network,N01136,gene_entrez,4717,GENE
network,N01136,gene_entrez,4718,GENE
network,N01136,disease,H00058,DISEASE
network,N01136,variant,23435v1,VARIANT
network,N01137,gene_entrez,65018,GENE
network,N01137,gene_entrez,5071,GENE
network,N01137,gene_entrez,55847,GENE
network,N01137,gene_entrez,493856,GENE
network,N01137,gene_entrez,23197,GENE
network,N01137,gene_entrez,23770,GENE
network,N01137,gene_entrez,9868,GENE
network,N01137,gene_entrez,3098,GENE
network,N01137,gene_entrez,8878,GENE
network,N01137,gene_entrez,10133,GENE
network,N01137,gene_entrez,10241,GENE
network,N01137,gene_entrez,8887,GENE
network,N01137,gene_entrez,4077,GENE
network,N01137,gene_entrez,84557,GENE
network,N01137,gene_entrez,81631,GENE
network,N01137,gene_entrez,643246,GENE
network,N01137,gene_entrez,440738,GENE
network,N01138,gene_entrez,65018,GENE
network,N01138,gene_entrez,5071,GENE
network,N01138,gene_entrez,55847,GENE
network,N01138,gene_entrez,493856,GENE
network,N01138,gene_entrez,23197,GENE
network,N01138,gene_entrez,23770,GENE
network,N01138,gene_entrez,9868,GENE
network,N01138,gene_entrez,3098,GENE
network,N01138,gene_entrez,10133,GENE
network,N01138,disease,H00058,DISEASE
network,N01138,variant,10133v1,VARIANT
network,N01139,gene_entrez,65018,GENE
network,N01139,gene_entrez,5071,GENE
network,N01139,gene_entrez,55847,GENE
network,N01139,gene_entrez,493856,GENE
network,N01139,gene_entrez,23197,GENE
network,N01139,gene_entrez,23770,GENE
network,N01139,gene_entrez,9868,GENE
network,N01139,gene_entrez,3098,GENE
network,N01139,gene_entrez,8878,GENE
network,N01139,gene_entrez,84557,GENE
network,N01139,gene_entrez,81631,GENE
network,N01139,gene_entrez,643246,GENE
network,N01139,gene_entrez,440738,GENE
network,N01139,disease,H00058,DISEASE
network,N01139,variant,8878v1,VARIANT
network,N01140,gene_entrez,29110,GENE
network,N01140,gene_entrez,8878,GENE
network,N01140,gene_entrez,10133,GENE
network,N01140,gene_entrez,10241,GENE
network,N01140,gene_entrez,8887,GENE
network,N01140,gene_entrez,4077,GENE
network,N01140,gene_entrez,84557,GENE
network,N01140,gene_entrez,81631,GENE
network,N01140,gene_entrez,643246,GENE
network,N01140,gene_entrez,440738,GENE
network,N01141,gene_entrez,29110,GENE
network,N01141,gene_entrez,8878,GENE
network,N01141,gene_entrez,10133,GENE
network,N01141,gene_entrez,10241,GENE
network,N01141,gene_entrez,8887,GENE
network,N01141,gene_entrez,4077,GENE
network,N01141,gene_entrez,84557,GENE
network,N01141,gene_entrez,81631,GENE
network,N01141,gene_entrez,643246,GENE
network,N01141,gene_entrez,440738,GENE
network,N01141,disease,H00058,DISEASE
network,N01141,variant,29110v1,VARIANT
network,N01142,gene_entrez,5861,GENE
network,N01142,gene_entrez,203228,GENE
network,N01142,gene_entrez,55255,GENE
network,N01142,gene_entrez,140775,GENE
network,N01142,gene_entrez,8408,GENE
network,N01142,gene_entrez,9821,GENE
network,N01142,gene_entrez,60673,GENE
network,N01142,gene_entrez,9776,GENE
network,N01143,gene_entrez,5861,GENE
network,N01143,gene_entrez,203228,GENE
network,N01143,gene_entrez,55255,GENE
network,N01143,gene_entrez,140775,GENE
network,N01143,gene_entrez,8408,GENE
network,N01143,gene_entrez,9821,GENE
network,N01143,gene_entrez,60673,GENE
network,N01143,gene_entrez,9776,GENE
network,N01143,disease,H00058,DISEASE
network,N01143,variant,203228v1,VARIANT
network,N01144,gene_entrez,6647,GENE
network,N01144,gene_entrez,79139,GENE
network,N01144,gene_entrez,6233,GENE
network,N01144,gene_entrez,7311,GENE
network,N01144,gene_entrez,7314,GENE
network,N01144,gene_entrez,7316,GENE
network,N01144,gene_entrez,5687,GENE
network,N01144,gene_entrez,5683,GENE
network,N01144,gene_entrez,5685,GENE
network,N01144,gene_entrez,5688,GENE
network,N01144,gene_entrez,143471,GENE
network,N01144,gene_entrez,5686,GENE
network,N01144,gene_entrez,5682,GENE
network,N01144,gene_entrez,5684,GENE
network,N01144,gene_entrez,5694,GENE
network,N01144,gene_entrez,5695,GENE
network,N01144,gene_entrez,5691,GENE
network,N01144,gene_entrez,5690,GENE
network,N01144,gene_entrez,5693,GENE
network,N01144,gene_entrez,5689,GENE
network,N01144,gene_entrez,5692,GENE
network,N01144,gene_entrez,5701,GENE
network,N01144,gene_entrez,5700,GENE
network,N01144,gene_entrez,5704,GENE
network,N01144,gene_entrez,5706,GENE
network,N01144,gene_entrez,5702,GENE
network,N01144,gene_entrez,5705,GENE
network,N01144,gene_entrez,5708,GENE
network,N01144,gene_entrez,5707,GENE
network,N01144,gene_entrez,5709,GENE
network,N01144,gene_entrez,5715,GENE
network,N01144,gene_entrez,5718,GENE
network,N01144,gene_entrez,5717,GENE
network,N01144,gene_entrez,9861,GENE
network,N01144,gene_entrez,5713,GENE
network,N01144,gene_entrez,5719,GENE
network,N01144,gene_entrez,5710,GENE
network,N01144,gene_entrez,10213,GENE
network,N01144,gene_entrez,5714,GENE
network,N01144,gene_entrez,11047,GENE
network,N01144,gene_entrez,7979,GENE
network,N01144,disease,H00058,DISEASE
network,N01144,variant,6647v1,VARIANT
network,N01145,gene_entrez,7415,GENE
network,N01145,gene_entrez,6233,GENE
network,N01145,gene_entrez,7311,GENE
network,N01145,gene_entrez,7314,GENE
network,N01145,gene_entrez,7316,GENE
network,N01145,gene_entrez,5687,GENE
network,N01145,gene_entrez,5683,GENE
network,N01145,gene_entrez,5685,GENE
network,N01145,gene_entrez,5688,GENE
network,N01145,gene_entrez,143471,GENE
network,N01145,gene_entrez,5686,GENE
network,N01145,gene_entrez,5682,GENE
network,N01145,gene_entrez,5684,GENE
network,N01145,gene_entrez,5694,GENE
network,N01145,gene_entrez,5695,GENE
network,N01145,gene_entrez,5691,GENE
network,N01145,gene_entrez,5690,GENE
network,N01145,gene_entrez,5693,GENE
network,N01145,gene_entrez,5689,GENE
network,N01145,gene_entrez,5692,GENE
network,N01145,gene_entrez,5701,GENE
network,N01145,gene_entrez,5700,GENE
network,N01145,gene_entrez,5704,GENE
network,N01145,gene_entrez,5706,GENE
network,N01145,gene_entrez,5702,GENE
network,N01145,gene_entrez,5705,GENE
network,N01145,gene_entrez,5708,GENE
network,N01145,gene_entrez,5707,GENE
network,N01145,gene_entrez,5709,GENE
network,N01145,gene_entrez,5715,GENE
network,N01145,gene_entrez,5718,GENE
network,N01145,gene_entrez,5717,GENE
network,N01145,gene_entrez,9861,GENE
network,N01145,gene_entrez,5713,GENE
network,N01145,gene_entrez,5719,GENE
network,N01145,gene_entrez,5710,GENE
network,N01145,gene_entrez,10213,GENE
network,N01145,gene_entrez,5714,GENE
network,N01145,gene_entrez,11047,GENE
network,N01145,gene_entrez,7979,GENE
network,N01145,disease,H00058,DISEASE
network,N01145,variant,7415v1,VARIANT
network,N01146,gene_entrez,29978,GENE
network,N01146,gene_entrez,6233,GENE
network,N01146,gene_entrez,7311,GENE
network,N01146,gene_entrez,7314,GENE
network,N01146,gene_entrez,7316,GENE
network,N01146,gene_entrez,5687,GENE
network,N01146,gene_entrez,5683,GENE
network,N01146,gene_entrez,5685,GENE
network,N01146,gene_entrez,5688,GENE
network,N01146,gene_entrez,143471,GENE
network,N01146,gene_entrez,5686,GENE
network,N01146,gene_entrez,5682,GENE
network,N01146,gene_entrez,5684,GENE
network,N01146,gene_entrez,5694,GENE
network,N01146,gene_entrez,5695,GENE
network,N01146,gene_entrez,5691,GENE
network,N01146,gene_entrez,5690,GENE
network,N01146,gene_entrez,5693,GENE
network,N01146,gene_entrez,5689,GENE
network,N01146,gene_entrez,5692,GENE
network,N01146,gene_entrez,5701,GENE
network,N01146,gene_entrez,5700,GENE
network,N01146,gene_entrez,5704,GENE
network,N01146,gene_entrez,5706,GENE
network,N01146,gene_entrez,5702,GENE
network,N01146,gene_entrez,5705,GENE
network,N01146,gene_entrez,5708,GENE
network,N01146,gene_entrez,5707,GENE
network,N01146,gene_entrez,5709,GENE
network,N01146,gene_entrez,5715,GENE
network,N01146,gene_entrez,5718,GENE
network,N01146,gene_entrez,5717,GENE
network,N01146,gene_entrez,9861,GENE
network,N01146,gene_entrez,5713,GENE
network,N01146,gene_entrez,5719,GENE
network,N01146,gene_entrez,5710,GENE
network,N01146,gene_entrez,10213,GENE
network,N01146,gene_entrez,5714,GENE
network,N01146,gene_entrez,11047,GENE
network,N01146,gene_entrez,7979,GENE
network,N01146,disease,H00058,DISEASE
network,N01146,variant,29978v1,VARIANT
network,N01147,gene_entrez,6647,GENE
network,N01147,gene_entrez,3309,GENE
network,N01147,gene_entrez,22926,GENE
network,N01147,gene_entrez,1649,GENE
network,N01147,disease,H00058,DISEASE
network,N01147,variant,6647v1,VARIANT
network,N01148,gene_entrez,6647,GENE
network,N01148,gene_entrez,3309,GENE
network,N01148,gene_entrez,2081,GENE
network,N01148,gene_entrez,7494,GENE
network,N01148,disease,H00058,DISEASE
network,N01148,variant,6647v1,VARIANT
network,N01149,gene_entrez,6647,GENE
network,N01149,gene_entrez,3309,GENE
network,N01149,gene_entrez,9451,GENE
network,N01149,gene_entrez,1965,GENE
network,N01149,gene_entrez,468,GENE
network,N01149,gene_entrez,1649,GENE
network,N01149,disease,H00058,DISEASE
network,N01149,variant,6647v1,VARIANT
network,N01150,gene_entrez,9217,GENE
network,N01150,gene_entrez,22926,GENE
network,N01150,disease,H00058,DISEASE
network,N01150,variant,9217v1,VARIANT
network,N01151,gene_entrez,10280,GENE
network,N01151,gene_entrez,3708,GENE
network,N01151,gene_entrez,3709,GENE
network,N01151,gene_entrez,3710,GENE
network,N01151,gene_entrez,90550,GENE
network,N01151,gene_entrez,7416,GENE
network,N01151,gene_entrez,7417,GENE
network,N01151,gene_entrez,7419,GENE
network,N01151,gene_entrez,291,GENE
network,N01151,gene_entrez,292,GENE
network,N01151,gene_entrez,293,GENE
network,N01151,gene_entrez,83447,GENE
network,N01151,gene_entrez,54205,GENE
network,N01151,disease,H00058,DISEASE
network,N01151,variant,10280v1,VARIANT
network,N01152,gene_entrez,4686,GENE
network,N01152,gene_entrez,10189,GENE
network,N01152,gene_entrez,6428,GENE
network,N01152,gene_entrez,6432,GENE
network,N01152,gene_entrez,10482,GENE
network,N01152,gene_entrez,29107,GENE
network,N01152,gene_entrez,55916,GENE
network,N01152,gene_entrez,81929,GENE
network,N01152,gene_entrez,55746,GENE
network,N01152,gene_entrez,57122,GENE
network,N01152,gene_entrez,79023,GENE
network,N01152,gene_entrez,23279,GENE
network,N01152,gene_entrez,79902,GENE
network,N01152,gene_entrez,348995,GENE
network,N01152,gene_entrez,23636,GENE
network,N01152,gene_entrez,9818,GENE
network,N01152,gene_entrez,53371,GENE
network,N01152,gene_entrez,9688,GENE
network,N01152,gene_entrez,23165,GENE
network,N01152,gene_entrez,23511,GENE
network,N01152,gene_entrez,9631,GENE
network,N01152,gene_entrez,129401,GENE
network,N01152,gene_entrez,23225,GENE
network,N01152,gene_entrez,55706,GENE
network,N01152,gene_entrez,9883,GENE
network,N01152,gene_entrez,8021,GENE
network,N01152,gene_entrez,4927,GENE
network,N01152,gene_entrez,5903,GENE
network,N01152,gene_entrez,2733,GENE
network,N01152,gene_entrez,11269,GENE
network,N01153,gene_entrez,4686,GENE
network,N01153,gene_entrez,10189,GENE
network,N01153,gene_entrez,6428,GENE
network,N01153,gene_entrez,6432,GENE
network,N01153,gene_entrez,10482,GENE
network,N01153,gene_entrez,29107,GENE
network,N01153,gene_entrez,55916,GENE
network,N01153,gene_entrez,81929,GENE
network,N01153,gene_entrez,55746,GENE
network,N01153,gene_entrez,57122,GENE
network,N01153,gene_entrez,79023,GENE
network,N01153,gene_entrez,23279,GENE
network,N01153,gene_entrez,79902,GENE
network,N01153,gene_entrez,348995,GENE
network,N01153,gene_entrez,23636,GENE
network,N01153,gene_entrez,9818,GENE
network,N01153,gene_entrez,53371,GENE
network,N01153,gene_entrez,9688,GENE
network,N01153,gene_entrez,23165,GENE
network,N01153,gene_entrez,23511,GENE
network,N01153,gene_entrez,9631,GENE
network,N01153,gene_entrez,129401,GENE
network,N01153,gene_entrez,23225,GENE
network,N01153,gene_entrez,55706,GENE
network,N01153,gene_entrez,9883,GENE
network,N01153,gene_entrez,8021,GENE
network,N01153,gene_entrez,4927,GENE
network,N01153,gene_entrez,5903,GENE
network,N01153,gene_entrez,2733,GENE
network,N01153,gene_entrez,11269,GENE
network,N01153,disease,H00058,DISEASE
network,N01153,variant,2733v1,VARIANT
network,N01154,gene_entrez,23435,GENE
network,N01155,gene_entrez,23435,GENE
network,N01155,disease,H00058,DISEASE
network,N01155,variant,23435v1,VARIANT
network,N01156,gene_entrez,2521,GENE
network,N01157,gene_entrez,2521,GENE
network,N01157,disease,H00058,DISEASE
network,N01157,variant,2521v1,VARIANT
network,N01158,gene_entrez,1639,GENE
network,N01158,gene_entrez,7846,GENE
network,N01158,gene_entrez,10376,GENE
network,N01158,gene_entrez,84790,GENE
network,N01158,gene_entrez,7278,GENE
network,N01158,gene_entrez,113457,GENE
network,N01158,gene_entrez,112714,GENE
network,N01158,gene_entrez,7277,GENE
network,N01158,gene_entrez,51807,GENE
network,N01158,gene_entrez,203068,GENE
network,N01158,gene_entrez,81027,GENE
network,N01158,gene_entrez,7280,GENE
network,N01158,gene_entrez,347733,GENE
network,N01158,gene_entrez,10381,GENE
network,N01158,gene_entrez,10382,GENE
network,N01158,gene_entrez,10383,GENE
network,N01158,gene_entrez,84617,GENE
network,N01158,gene_entrez,347688,GENE
network,N01158,disease,H00058,DISEASE
network,N01158,variant,1639v1,VARIANT
network,N01159,gene_entrez,1639,GENE
network,N01159,gene_entrez,10540,GENE
network,N01159,gene_entrez,11258,GENE
network,N01159,gene_entrez,51164,GENE
network,N01159,gene_entrez,84516,GENE
network,N01159,gene_entrez,10671,GENE
network,N01159,gene_entrez,10121,GENE
network,N01159,gene_entrez,10120,GENE
network,N01159,gene_entrez,55860,GENE
network,N01159,gene_entrez,25981,GENE
network,N01159,gene_entrez,146754,GENE
network,N01159,gene_entrez,55567,GENE
network,N01159,gene_entrez,1767,GENE
network,N01159,gene_entrez,1768,GENE
network,N01159,gene_entrez,56171,GENE
network,N01159,gene_entrez,1769,GENE
network,N01159,gene_entrez,1770,GENE
network,N01159,gene_entrez,196385,GENE
network,N01159,gene_entrez,8701,GENE
network,N01159,gene_entrez,201625,GENE
network,N01159,gene_entrez,8632,GENE
network,N01159,gene_entrez,27019,GENE
network,N01159,gene_entrez,64446,GENE
network,N01159,gene_entrez,7802,GENE
network,N01159,gene_entrez,83544,GENE
network,N01159,gene_entrez,10126,GENE
network,N01159,gene_entrez,7277,GENE
network,N01159,disease,H00058,DISEASE
network,N01159,variant,7277v1,VARIANT
network,N01160,gene_entrez,6647,GENE
network,N01160,gene_entrez,1639,GENE
network,N01160,gene_entrez,10540,GENE
network,N01160,gene_entrez,11258,GENE
network,N01160,gene_entrez,51164,GENE
network,N01160,gene_entrez,84516,GENE
network,N01160,gene_entrez,10671,GENE
network,N01160,gene_entrez,10121,GENE
network,N01160,gene_entrez,10120,GENE
network,N01160,gene_entrez,55860,GENE
network,N01160,gene_entrez,25981,GENE
network,N01160,gene_entrez,146754,GENE
network,N01160,gene_entrez,55567,GENE
network,N01160,gene_entrez,1767,GENE
network,N01160,gene_entrez,1768,GENE
network,N01160,gene_entrez,56171,GENE
network,N01160,gene_entrez,1769,GENE
network,N01160,gene_entrez,1770,GENE
network,N01160,gene_entrez,196385,GENE
network,N01160,gene_entrez,8701,GENE
network,N01160,gene_entrez,201625,GENE
network,N01160,gene_entrez,8632,GENE
network,N01160,gene_entrez,27019,GENE
network,N01160,gene_entrez,64446,GENE
network,N01160,gene_entrez,7802,GENE
network,N01160,gene_entrez,83544,GENE
network,N01160,gene_entrez,10126,GENE
network,N01160,disease,H00058,DISEASE
network,N01160,variant,6647v1,VARIANT
network,N01161,gene_entrez,60,GENE
network,N01161,gene_entrez,71,GENE
network,N01161,gene_entrez,5216,GENE
network,N01162,gene_entrez,60,GENE
network,N01162,gene_entrez,71,GENE
network,N01162,gene_entrez,5216,GENE
network,N01162,disease,H00058,DISEASE
network,N01162,variant,5216v1,VARIANT
network,N01163,gene_entrez,3084,GENE
network,N01163,gene_entrez,9542,GENE
network,N01163,gene_entrez,10718,GENE
network,N01163,gene_entrez,145957,GENE
network,N01163,gene_entrez,2066,GENE
network,N01163,gene_entrez,5290,GENE
network,N01163,gene_entrez,5291,GENE
network,N01163,gene_entrez,5293,GENE
network,N01163,gene_entrez,207,GENE
network,N01163,gene_entrez,208,GENE
network,N01163,gene_entrez,10000,GENE
network,N01164,gene_entrez,3084,GENE
network,N01164,gene_entrez,9542,GENE
network,N01164,gene_entrez,10718,GENE
network,N01164,gene_entrez,145957,GENE
network,N01164,gene_entrez,2066,GENE
network,N01164,disease,H00058,DISEASE
network,N01164,variant,2066v1,VARIANT
network,N01197,gene_entrez,5621,GENE
network,N01197,gene_entrez,5687,GENE
network,N01197,gene_entrez,5683,GENE
network,N01197,gene_entrez,5685,GENE
network,N01197,gene_entrez,5688,GENE
network,N01197,gene_entrez,143471,GENE
network,N01197,gene_entrez,5686,GENE
network,N01197,gene_entrez,5682,GENE
network,N01197,gene_entrez,5684,GENE
network,N01197,gene_entrez,5694,GENE
network,N01197,gene_entrez,5695,GENE
network,N01197,gene_entrez,5691,GENE
network,N01197,gene_entrez,5690,GENE
network,N01197,gene_entrez,5693,GENE
network,N01197,gene_entrez,5689,GENE
network,N01197,gene_entrez,5692,GENE
network,N01197,gene_entrez,5701,GENE
network,N01197,gene_entrez,5700,GENE
network,N01197,gene_entrez,5704,GENE
network,N01197,gene_entrez,5706,GENE
network,N01197,gene_entrez,5702,GENE
network,N01197,gene_entrez,5705,GENE
network,N01197,gene_entrez,5708,GENE
network,N01197,gene_entrez,5707,GENE
network,N01197,gene_entrez,5709,GENE
network,N01197,gene_entrez,5715,GENE
network,N01197,gene_entrez,5718,GENE
network,N01197,gene_entrez,5717,GENE
network,N01197,gene_entrez,9861,GENE
network,N01197,gene_entrez,5713,GENE
network,N01197,gene_entrez,5719,GENE
network,N01197,gene_entrez,5710,GENE
network,N01197,gene_entrez,10213,GENE
network,N01197,gene_entrez,5714,GENE
network,N01197,gene_entrez,11047,GENE
network,N01197,gene_entrez,7979,GENE
network,N01197,disease,H00061,DISEASE
network,N01197,variant,5621v1,VARIANT
network,N01198,gene_entrez,5621,GENE
network,N01198,gene_entrez,3309,GENE
network,N01198,gene_entrez,9451,GENE
network,N01198,gene_entrez,1965,GENE
network,N01198,gene_entrez,468,GENE
network,N01198,gene_entrez,1649,GENE
network,N01198,disease,H00061,DISEASE
network,N01198,variant,5621v1,VARIANT
network,N01199,gene_entrez,5621,GENE
network,N01199,gene_entrez,6261,GENE
network,N01199,gene_entrez,6262,GENE
network,N01199,gene_entrez,6263,GENE
network,N01199,gene_entrez,3708,GENE
network,N01199,gene_entrez,3709,GENE
network,N01199,gene_entrez,3710,GENE
network,N01199,gene_entrez,90550,GENE
network,N01199,gene_entrez,7416,GENE
network,N01199,gene_entrez,7417,GENE
network,N01199,gene_entrez,7419,GENE
network,N01199,gene_entrez,291,GENE
network,N01199,gene_entrez,292,GENE
network,N01199,gene_entrez,293,GENE
network,N01199,gene_entrez,83447,GENE
network,N01199,gene_entrez,54205,GENE
network,N01199,gene_entrez,317,GENE
network,N01199,gene_entrez,842,GENE
network,N01199,gene_entrez,836,GENE
network,N01199,disease,H00061,DISEASE
network,N01199,variant,5621v1,VARIANT
network,N01200,gene_entrez,5621,GENE
network,N01200,gene_entrez,2902,GENE
network,N01200,gene_entrez,2903,GENE
network,N01200,gene_entrez,2904,GENE
network,N01200,gene_entrez,2905,GENE
network,N01200,gene_entrez,2906,GENE
network,N01200,gene_entrez,90550,GENE
network,N01200,gene_entrez,7416,GENE
network,N01200,gene_entrez,7417,GENE
network,N01200,gene_entrez,7419,GENE
network,N01200,gene_entrez,291,GENE
network,N01200,gene_entrez,292,GENE
network,N01200,gene_entrez,293,GENE
