entry_id,name,type,class,member_count,member_ids,atc_codes,comment
DG00161,Treprostinil,Chemical,Blood modifier agent DG01950  Antithrombotic agent DG01712  Antiplatelet agent Hormonal agent DG01961  Prostaglandin derivative DG01810  Prostacycline derivative Metabolizing enzyme substrate DG02918  CYP2C8 substrate,4,D06213;D08628;D10430;D12005,B01AC21,
DG00162,Urokinase,Chemical,Blood modifier agent DG01950  Antithrombotic agent DG01707  Fibrinolytic DG01701  Urokinase-type plasminogen activator,2,D03341;D06270,B01AD04,
DG00163,Argatroban,Chemical,Blood modifier agent DG01950  Antithrombotic agent DG01511  Thrombin inhibitor Metabolizing enzyme substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate,1,D00181,B01AE03,
DG00164,Dabigatran,Chemical,Blood modifier agent DG01950  Antithrombotic agent DG01511  Thrombin inhibitor Transporter substrate DG01665  ABCB1 substrate,3,D09707;D07144;D07082,B01AE07,
DG00165,Camostat,Chemical,Blood modifier agent DG02016  Hemostatics DG02012  Antifibrinolytic DG01990  Serine protease inhibitor,2,D07606;D01766,B02AB04,
DG00166,Menadione,Chemical,Blood modifier agent DG02016  Hemostatics DG02014  Blood coagulation accelerant DG01603  Vitamin K,2,D02335;D08177,B02BA02,
DG00167,Human fibrinogen,Chemical,Blood modifier agent DG02016  Hemostatics DG02014  Blood coagulation accelerant DG02013  Blood coagulation factor,1,D08792,B02BB01,
DG00168,Oxidized cellulose,Chemical,,2,D03436;D06456,B02BC02,
DG00169,Thrombin,Chemical,Blood modifier agent DG02016  Hemostatics DG02014  Blood coagulation accelerant,2,D00090;D09016,B02BC06 B02BD30,
DG00170,Blood coagulation factor VIII,Chemical,Blood modifier agent DG02016  Hemostatics DG02014  Blood coagulation accelerant DG02013  Blood coagulation factor,14,D08798;D05401;D05409;D08232;D10227;D10539;D10758;D10759;D10760;D10771;D10818;D10830;D10831;D10842,B02BD02,
DG00171,Blood coagulation factor IX,Chemical,Blood modifier agent DG02016  Hemostatics DG02014  Blood coagulation accelerant DG02013  Blood coagulation factor,7,D08797;D08794;D05201;D10401;D10538;D10757;D10770,B02BD04,
DG00172,Blood coagulation factor VII,Chemical,Blood modifier agent DG02016  Hemostatics DG02014  Blood coagulation accelerant DG02013  Blood coagulation factor,2,D00172;D10139,B02BD05,
DG00173,Carbazochrome,Chemical,Blood modifier agent DG02016  Hemostatics,2,D01864;D01525,B02BX02,
DG00174,Ferrous sulfate,Chemical,Blood modifier agent DG01694  Iron preparation,2,D01725;D04172,B03AA07,
DG00175,Hydroxocobalamin,Chemical,,3,D01027;D02707;D04929,B03BA03 V03AB33,
DG00176,Folic acid,Chemical,,2,D00070;D07985,B03BB01 V04CX02,
DG00177,Erythropoietin,Chemical,,6,D03231;D03232;D04032;D10000;D10846;D10847,B03XA01,
DG00178,Peginesatide,Chemical,,2,D09946;D09947,B03XA04,
DG00179,Albumin,Chemical,,3,D02792;D02788;D05424,B05AA01,
DG00180,Dextran,Chemical,,7,D00060;D02047;D02141;D03343;D06539;D06540;D06541,B05AA05,
DG00181,Gelatin agent,Chemical,,4,D00115;D06426;D06428;D06429,B05AA06,
DG00182,Hemoglobin glutamer (bovine),Chemical,,2,D04422;D04423,B05AA10,
DG00183,Carbamide,Chemical,,2,D00023;D03383,B05BC02 D02AE01,
DG00184,Cetylpyridinium,Chemical,,2,D07666;D01062,B05CA01 D08AJ03 D09AA07 R02AA06,
DG00185,Mandelic acid,Chemical,,0,,B05CA06 J01XX06,
DG00186,Ethacridine,Chemical,,2,D07924;D01248,B05CA08 D08AA01,
DG00187,Sodium citrate,Chemical,,2,D05855;D01781,B05CB02,
DG00188,Glucose,Chemical,,2,D00009;D02325,B05CX01 V04CA02 V06DC01,
DG00189,Arginine hydrochloride,Chemical,,2,D01126;D06483,B05XB01,
DG00190,Hyaluronidase,Chemical,,3,D04455;D04456;D06604,B06AA03,
DG00191,Metildigoxin,Chemical,Cardiovascular agent DG01703  Cardiotonic DG01698  Cardiac glycoside DG01697  Digitalis cardiac glycoside DG01653  Antiarrhythmics Transporter substrate DG01665  ABCB1 substrate,2,D09847;D02587,C01AA08,
DG00192,Quinidine,Chemical,Cardiovascular agent DG01653  Antiarrhythmics DG01652  Class I antiarrhythmic agent DG01649  Class Ia antiarrhythmic agent,5,D08458;D00642;D00643;D02272;D08459,C01BA01,
DG00193,Procainamide,Chemical,Cardiovascular agent DG01653  Antiarrhythmics DG01652  Class I antiarrhythmic agent DG01649  Class Ia antiarrhythmic agent Metabolizing enzyme substrate DG02928  NAT substrate Transporter substrate DG02858  SLC22A1 substrate DG02854  SLC22A2 substrate DG02964  SLC47A1 substrate DG03002  SLC47A2 substrate,2,D08421;D00477,C01BA02,
DG00194,Disopyramide,Chemical,Cardiovascular agent DG01653  Antiarrhythmics DG01652  Class I antiarrhythmic agent DG01649  Class Ia antiarrhythmic agent Metabolizing enzyme substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate,2,D00303;D00637,C01BA03,
DG00195,Sparteine,Chemical,Cardiovascular agent DG01653  Antiarrhythmics DG01652  Class I antiarrhythmic agent DG01649  Class Ia antiarrhythmic agent Metabolizing enzyme substrate DG01644  CYP2D6 substrate,2,D01041;D02239,C01BA04,
DG00196,Lidocaine,Chemical,Cardiovascular agent DG01653  Antiarrhythmics DG01652  Class I antiarrhythmic agent DG01651  Class Ib antiarrhythmic agent Neuropsychiatric agent DG02030  Anesthetics DG01675  Local anesthetic DG01673  Amide type local anesthetic Metabolizing enzyme substrate DG01892  CYP1A2 substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate,3,D00358;D02086;D08127,C01BB01 C05AD01 D04AB01 N01BB02 R02AD02 S01HA07 S02DA01,
DG00197,Mexiletine,Chemical,Cardiovascular agent DG01653  Antiarrhythmics DG01652  Class I antiarrhythmic agent DG01651  Class Ib antiarrhythmic agent Metabolizing enzyme substrate DG01892  CYP1A2 substrate DG01644  CYP2D6 substrate,2,D08215;D00639,C01BB02,
DG00198,Tocainide,Chemical,Cardiovascular agent DG01653  Antiarrhythmics DG01652  Class I antiarrhythmic agent DG01651  Class Ib antiarrhythmic agent,2,D06172;D02088,C01BB03,
DG00199,Aprindine,Chemical,Cardiovascular agent DG01653  Antiarrhythmics DG01652  Class I antiarrhythmic agent DG01651  Class Ib antiarrhythmic agent Metabolizing enzyme substrate DG01644  CYP2D6 substrate,2,D02969;D01326,C01BB04,
DG00200,Propafenone,Chemical,Cardiovascular agent DG01653  Antiarrhythmics DG01652  Class I antiarrhythmic agent DG01650  Class Ic antiarrhythmic agent Metabolizing enzyme substrate DG01892  CYP1A2 substrate DG01644  CYP2D6 substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate,2,D08435;D00640,C01BC03,
DG00201,Flecainide,Chemical,Cardiovascular agent DG01653  Antiarrhythmics DG01652  Class I antiarrhythmic agent DG01650  Class Ic antiarrhythmic agent Metabolizing enzyme substrate DG01644  CYP2D6 substrate,2,D07962;D00638,C01BC04,
DG00202,Lorcainide,Chemical,Cardiovascular agent DG01653  Antiarrhythmics DG01652  Class I antiarrhythmic agent DG01650  Class Ic antiarrhythmic agent,2,D08020;D04778,C01BC07,
DG00203,Encainide,Chemical,Cardiovascular agent DG01653  Antiarrhythmics DG01652  Class I antiarrhythmic agent DG01650  Class Ic antiarrhythmic agent Metabolizing enzyme substrate DG01644  CYP2D6 substrate,2,D07894;D03991,C01BC08,
DG00204,Amiodarone,Chemical,Cardiovascular agent DG01456  Adrenergic receptor agonist DG01455  beta-Adrenergic receptor agonist DG01451  beta1-Adrenergic receptor agonist DG01653  Antiarrhythmics DG01648  Class III antiarrhythmic agent Metabolizing enzyme substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate,2,D02910;D00636,C01BD01,
DG00205,Ibutilide,Chemical,Cardiovascular agent DG01653  Antiarrhythmics DG01648  Class III antiarrhythmic agent,2,D08060;D00648,C01BD05,
DG00206,Tedisamil,Chemical,Cardiovascular agent DG01653  Antiarrhythmics DG01648  Class III antiarrhythmic agent,2,D06652;D06653,C01BD06,
DG00207,Dronedarone,Chemical,Cardiovascular agent DG01575  Calcium channel blocker DG01496  Calcium channel L type blocker DG01456  Adrenergic receptor agonist DG01653  Antiarrhythmics DG01648  Class III antiarrhythmic agent Metabolizing enzyme substrate DG01633  CYP3A/CYP3A4 substrate Metabolizing enzyme inhibitor DG01645  CYP2D6 inhibitor DG02852  CYP3A/CYP3A4 inhibitor Transporter inhibitor DG01622  ABCB1 inhibitor,2,D02537;D03914,C01BD07,
DG00208,Moracizine Moricizine,Chemical,Cardiovascular agent DG01653  Antiarrhythmics Metabolizing enzyme inducer DG01637  CYP1A2 inducer,2,D05077;D02087,C01BG01,
DG00209,Cibenzoline,Chemical,Cardiovascular agent DG01653  Antiarrhythmics DG01652  Class I antiarrhythmic agent DG01649  Class Ia antiarrhythmic agent Metabolizing enzyme substrate DG01644  CYP2D6 substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate,2,D03492;D01455,C01BG07,
DG00210,Etilefrine,Chemical,Cardiovascular agent DG01703  Cardiotonic DG01702  Phenethylamine cardiotonic,2,D07931;D01573,C01CA01,
DG00211,Isoprenaline,Chemical,Cardiovascular agent DG01703  Cardiotonic DG01699  Catecholamine cardiotonic DG01456  Adrenergic receptor agonist DG01455  beta-Adrenergic receptor agonist DG01951  Catecholamine adrenergic receptor agonist Metabolizing enzyme substrate DG01592  COMT substrate,4,D08090;D01390;D02066;D02150,C01CA02 R03AB02 R03CB01,
DG00212,Norepinephrine,Chemical,Cardiovascular agent DG01703  Cardiotonic DG01699  Catecholamine cardiotonic DG01456  Adrenergic receptor agonist DG01951  Catecholamine adrenergic receptor agonist Metabolizing enzyme substrate DG01592  COMT substrate DG02917  MAO substrate,4,D00076;D05206;D08284;D09794,C01CA03,
DG00213,Dopamine,Chemical,Cardiovascular agent DG01703  Cardiotonic DG01699  Catecholamine cardiotonic Neuropsychiatric agent DG01472  Dopamine agonist Metabolizing enzyme substrate DG01592  COMT substrate DG02917  MAO substrate DG03179  MAOB substrate Transporter substrate DG02854  SLC22A2 substrate,2,D07870;D00633,C01CA04,
DG00214,Norfenefrine,Chemical,Cardiovascular agent DG01703  Cardiotonic DG01702  Phenethylamine cardiotonic DG01456  Adrenergic receptor agonist DG01450  alpha-Adrenergic receptor agonist DG01448  alpha1-Adrenergic receptor agonist,2,D08286;D01405,C01CA05,
DG00215,Phenylephrine,Chemical,Cardiovascular agent DG01703  Cardiotonic DG01702  Phenethylamine cardiotonic DG01456  Adrenergic receptor agonist DG01450  alpha-Adrenergic receptor agonist DG01448  alpha1-Adrenergic receptor agonist,4,D08365;D00511;D08366;D08966,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05,
DG00216,Dobutamine,Chemical,Cardiovascular agent DG01703  Cardiotonic DG01699  Catecholamine cardiotonic DG01456  Adrenergic receptor agonist DG01455  beta-Adrenergic receptor agonist DG01451  beta1-Adrenergic receptor agonist DG01951  Catecholamine adrenergic receptor agonist,4,D03879;D00632;D03880;D03881,C01CA07,
DG00217,Oxedrine,Chemical,Cardiovascular agent DG01703  Cardiotonic DG01702  Phenethylamine cardiotonic DG01456  Adrenergic receptor agonist DG01450  alpha-Adrenergic receptor agonist,3,D07148;D08308;D08309,C01CA08 S01GA06,
DG00218,Metaraminol,Chemical,Cardiovascular agent DG01703  Cardiotonic DG01702  Phenethylamine cardiotonic DG01456  Adrenergic receptor agonist DG01450  alpha-Adrenergic receptor agonist,2,D08192;D01019,C01CA09,
DG00219,Methoxamine,Chemical,Cardiovascular agent DG01703  Cardiotonic DG01702  Phenethylamine cardiotonic DG01456  Adrenergic receptor agonist DG01450  alpha-Adrenergic receptor agonist DG01448  alpha1-Adrenergic receptor agonist,2,D08201;D01020,C01CA10,
DG00220,Mephentermine,Chemical,Cardiovascular agent DG01703  Cardiotonic DG01702  Phenethylamine cardiotonic,2,D08180;D01018,C01CA11,
DG00221,Prenalterol,Chemical,Cardiovascular agent DG01703  Cardiotonic DG01702  Phenethylamine cardiotonic,1,D05606,C01CA13,
DG00222,Dopexamine,Chemical,Cardiovascular agent DG01703  Cardiotonic DG01699  Catecholamine cardiotonic DG01456  Adrenergic receptor agonist DG01455  beta-Adrenergic receptor agonist DG01452  beta2-Adrenergic receptor agonist DG01951  Catecholamine adrenergic receptor agonist Neuropsychiatric agent DG01472  Dopamine agonist,2,D03891;D03892,C01CA14,
DG00223,Ibopamine,Chemical,Cardiovascular agent DG01703  Cardiotonic DG01699  Catecholamine cardiotonic Neuropsychiatric agent DG01472  Dopamine agonist,2,D04488;D08057,C01CA16 S01FB03,
DG00224,Midodrine,Chemical,Cardiovascular agent DG01703  Cardiotonic DG01702  Phenethylamine cardiotonic DG01456  Adrenergic receptor agonist DG01450  alpha-Adrenergic receptor agonist DG01448  alpha1-Adrenergic receptor agonist Metabolizing enzyme inhibitor DG01645  CYP2D6 inhibitor,2,D08220;D01307,C01CA17,
DG00225,Octopamine,Chemical,Cardiovascular agent DG01703  Cardiotonic DG01702  Phenethylamine cardiotonic DG01699  Catecholamine cardiotonic,1,D00178,C01CA18,
DG00226,Fenoldopam,Chemical,Neuropsychiatric agent DG01472  Dopamine agonist DG01467  Dopamine D1-receptor agonist,2,D07946;D00613,C01CA19,
DG00227,Ephedrine,Chemical,Cardiovascular agent DG01703  Cardiotonic DG01702  Phenethylamine cardiotonic DG01456  Adrenergic receptor agonist,3,D00124;D01386;D04018,C01CA26 R01AA03 R01AB05 R03CA02 S01FB02,
DG00228,Amrinone,Chemical,Cardiovascular agent DG01703  Cardiotonic DG01757  Amrinone type cardiotonic DG01507  Phosphodiesterase III inhibitor DG01757  Amrinone type cardiotonic,2,D00231;D02084,C01CE01,
DG00229,Milrinone,Chemical,Cardiovascular agent DG01703  Cardiotonic DG01757  Amrinone type cardiotonic DG01507  Phosphodiesterase III inhibitor DG01757  Amrinone type cardiotonic Metabolizing enzyme substrate DG02924  UGT substrate,2,D00417;D02085,C01CE02,
DG00230,Bucladesine,Chemical,Cardiovascular agent DG01703  Cardiotonic,2,D07546;D01238,C01CE04,
DG00231,Xamoterol,Chemical,Cardiovascular agent DG01703  Cardiotonic,2,D06328;D06329,C01CX07,
DG00232,Prenylamine,Chemical,,2,D02383;D02167,C01DX02,
DG00233,Oxyfedrine,Chemical,,2,D08321;D01233,C01DX03,
DG00234,Carbocromen,Chemical,,2,D07619;D01812,C01DX05,
DG00235,Etafenone,Chemical,,2,D07922;D01440,C01DX07,
DG00236,Heptaminol,Chemical,,3,D07158;D08037;D08038,C01DX08,
DG00237,Dilazep,Chemical,,2,D07843;D02631,C01DX10,
DG00238,Nesiritide,Chemical,,2,D05147;D05148,C01DX19,
DG00239,Alprostadil,Chemical,Hormonal agent DG01961  Prostaglandin derivative DG01611  Prostaglandin E1 derivative,2,D00180;D02705,C01EA01 G04BE01,
DG00240,Camphora,Chemical,,2,D00098;D06392,C01EB02,
DG00241,Indometacin,Chemical,"Anti-inflammatory DG01504  Nonsteroidal anti-inflammatory drug (NSAID) DG01906  Anti-inflammatory drug, acetic acid derivatives DG01899  Anti-inflammatory drug, indoleacetic acid derivatives",3,D00141;D01565;D02110,C01EB03 M01AB01 M02AA23 S01BC01,
DG00242,Fructose,Chemical,,1,D00114,V06DC02,
DG00243,Adenosine,Chemical,,5,D00045;D02300;D02769;D08646;D08647,C01EB10,
DG00244,Trimetazidine,Chemical,,2,D08642;D01606,C01EB15,
DG00245,Ibuprofen,Chemical,"Anti-inflammatory DG01504  Nonsteroidal anti-inflammatory drug (NSAID) DG01908  Anti-inflammatory drug, propionic acid derivatives Metabolizing enzyme substrate DG01642  CYP2C9 substrate",7,D00126;D01122;D04490;D06606;D08058;D08059;D09760,C01EB16 G02CC01 M01AE01 M02AA13 R02AX02,
DG00246,Ivabradine,Chemical,Metabolizing enzyme substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate,2,D07165;D08095,C01EB17,
DG00247,Ranolazine,Chemical,Metabolizing enzyme substrate DG01633  CYP3A/CYP3A4 substrate Metabolizing enzyme inhibitor DG01645  CYP2D6 inhibitor Transporter substrate DG01665  ABCB1 substrate,2,D05700;D05701,C01EB18,
DG00248,Methyldopa (levorotatory),Chemical,Cardiovascular agent DG01738  Centrally-acting antiadrenergic DG01456  Adrenergic receptor agonist DG01450  alpha-Adrenergic receptor agonist DG01449  alpha2-Adrenergic receptor agonist DG01951  Catecholamine adrenergic receptor agonist DG01617  Catecholamine synthesis inhibitors DG03231  Antihypertensive,2,D08205;D00405,C02AB01,
DG00249,Clonidine,Chemical,Cardiovascular agent DG01738  Centrally-acting antiadrenergic DG01456  Adrenergic receptor agonist DG01450  alpha-Adrenergic receptor agonist DG01449  alpha2-Adrenergic receptor agonist DG03231  Antihypertensive,2,D00281;D00604,C02AC01 N02CX02 S01EA04,
DG00250,Guanfacine,Chemical,Cardiovascular agent DG01738  Centrally-acting antiadrenergic DG01456  Adrenergic receptor agonist DG01450  alpha-Adrenergic receptor agonist DG01449  alpha2-Adrenergic receptor agonist Metabolizing enzyme substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate DG02925  CYP3A5 substrate,2,D08031;D00606,C02AC02,
DG00251,Trimetaphan,Chemical,Cardiovascular agent DG01695  Ganglion-blocking antiadrenergic,1,D00612,C02BA01,
DG00252,Mecamylamine,Chemical,Cardiovascular agent DG01695  Ganglion-blocking antiadrenergic,1,D00611,C02BB01,
DG00253,Prazosin,Chemical,Cardiovascular agent DG01466  Adrenergic receptor antagonist DG01465  alpha-Adrenergic receptor antagonist DG01457  alpha1-Adrenergic receptor antagonist DG01739  Peripherally-acting antiadrenergic DG03231  Antihypertensive Transporter inhibitor DG02881  SLC22A3 inhibitor,2,D08411;D00609,C02CA01,
DG00254,Indoramin,Chemical,Cardiovascular agent DG01466  Adrenergic receptor antagonist DG01465  alpha-Adrenergic receptor antagonist DG01457  alpha1-Adrenergic receptor antagonist DG01739  Peripherally-acting antiadrenergic,2,D04531;D04532,C02CA02,
DG00255,Trimazosin,Chemical,Cardiovascular agent DG01466  Adrenergic receptor antagonist DG01465  alpha-Adrenergic receptor antagonist DG01457  alpha1-Adrenergic receptor antagonist DG01739  Peripherally-acting antiadrenergic,2,D08212;D06234,C02CA03,
DG00256,Doxazosin,Chemical,Cardiovascular agent DG01466  Adrenergic receptor antagonist DG01465  alpha-Adrenergic receptor antagonist DG01457  alpha1-Adrenergic receptor antagonist DG01739  Peripherally-acting antiadrenergic DG03231  Antihypertensive,2,D07874;D00608,C02CA04,
DG00257,Urapidil,Chemical,Cardiovascular agent DG01466  Adrenergic receptor antagonist DG01465  alpha-Adrenergic receptor antagonist DG01457  alpha1-Adrenergic receptor antagonist DG01739  Peripherally-acting antiadrenergic DG03231  Antihypertensive Metabolizing enzyme substrate DG01644  CYP2D6 substrate,2,D01333;D08662,C02CA06,
DG00258,Guanethidine,Chemical,Cardiovascular agent DG01739  Peripherally-acting antiadrenergic Neuropsychiatric agent DG03085  Selective norepinephrine reuptake inhibitor (NRI) Ophthalmic agent DG03201  Intraocular pressure lowering agent,3,D08030;D02237;D04382,C02CC02 S01EX01,
DG00259,Debrisoquine,Chemical,Cardiovascular agent DG01739  Peripherally-acting antiadrenergic,1,D03664,C02CC04,
DG00260,Dihydralazine,Chemical,Cardiovascular agent DG02046  Hydrazinophthalazine derivative,2,D07170;D07830,C02DB01,
DG00261,Hydralazine,Chemical,Cardiovascular agent DG03231  Antihypertensive DG02046  Hydrazinophthalazine derivative Metabolizing enzyme substrate DG02928  NAT substrate Metabolizing enzyme inhibitor DG01645  CYP2D6 inhibitor,3,D08044;D01302;D04458,C02DB02,
DG00262,Endralazine,Chemical,Cardiovascular agent DG02046  Hydrazinophthalazine derivative,2,D08254;D03994,C02DB03,
DG00263,Nitroprusside,Chemical,Cardiovascular agent DG03231  Antihypertensive,1,D00614,C02DD01,
DG00264,Pargyline,Chemical,Neuropsychiatric agent DG01568  MAO inhibitor DG01519  Non-selective monoamine oxidase inhibitor,2,D08453;D02564,C02KC01,
DG00265,Ketanserin,Chemical,Cardiovascular agent DG01466  Adrenergic receptor antagonist DG01465  alpha-Adrenergic receptor antagonist DG01457  alpha1-Adrenergic receptor antagonist Anti-allergic agent DG01557  Histamine receptor antagonist DG01482  Histamine receptor H1 antagonist,2,D02363;D08099,C02KD01,
DG00266,Bosentan,Chemical,Cardiovascular agent DG01502  Endothelin receptor antagonist Metabolizing enzyme substrate DG01642  CYP2C9 substrate DG01633  CYP3A/CYP3A4 substrate DG02913  CYP3A4 substrate Metabolizing enzyme inducer DG02886  CYP2C9 inducer DG02853  CYP3A/CYP3A4 inducer DG01635  CYP3A4 inducer,2,D07538;D01227,C02KX01,
DG00267,Sitaxentan,Chemical,Cardiovascular agent DG01502  Endothelin receptor antagonist,2,D07171;D08517,C02KX03,
DG00268,Chlorothiazide,Chemical,Cardiovascular agent DG03231  Antihypertensive DG01749  Thiazide diuretic DG01690  Sulfonamide diuretic DG01749  Thiazide diuretic,2,D00519;D03471,C03AA04,
DG00269,Indapamide,Chemical,Cardiovascular agent DG03231  Antihypertensive DG02992  Thiazide related diuretic DG01690  Sulfonamide diuretic DG02992  Thiazide related diuretic,2,D00345;D06401,C03BA11,
DG00270,Fenquizone,Chemical,Cardiovascular agent DG03231  Antihypertensive DG02992  Thiazide related diuretic DG01690  Sulfonamide diuretic DG02992  Thiazide related diuretic,2,D04161;D07955,C03BA13,
DG00271,Cicletanine,Chemical,,2,D03487;D07697,C03BX03,
